id,price,name,girl_type,image_url,token_url,multiplier,rarity,buyer,affiliate_1,affiliate_2,affiliate_1_payout,affiliate_2_payout,contract_address,contract_address_token_id,minted_at,usdt_earnings,arb_earnings,usdt_earnings_usd,arb_earnings_usd,all_earnings_usd,current_owner,rogue_earnings,rogue_earnings_usd,usdt_earnings_balance,arb_earnings_balance,rogue_earnings_balance,usdt_earnings_balance_usd,arb_earnings_balance_usd,rogue_earnings_balance_usd,all_earnings_balance_usd
16, 80000000000000000, Vivienne Allure, 7, https://ik.imagekit.io/blockster/vivienne.jpg, ipfs://QmSLiWBvebFe95niRdnagtu9S4SRUXBb6b6hssFPncC6iG, 30, 25%, 0x60Cf089F08Ea3fd0aE62552C8dd96F3b4c946251, 0x20670301CD973De5129700D5f5326C26FD8463be, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD16, 1722576156000000, 708.51264, 278.43848216102634, 708.4986258358422, 139.24100922789313, 1370.308307821909, 0x60Cf089F08Ea3fd0aE62552C8dd96F3b4c946251, 522568.6727581737, 522.5686727581738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17, 80000000000000000, Vivienne Allure, 7, https://ik.imagekit.io/blockster/vivienne.jpg, ipfs://QmSLiWBvebFe95niRdnagtu9S4SRUXBb6b6hssFPncC6iG, 30, 25%, 0x60Cf089F08Ea3fd0aE62552C8dd96F3b4c946251, 0x20670301CD973De5129700D5f5326C26FD8463be, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD17, 1722576156000000, 708.51264, 278.43848216102634, 708.4986258358422, 139.24100922789313, 1370.308307821909, 0x60Cf089F08Ea3fd0aE62552C8dd96F3b4c946251, 522568.6727581737, 522.5686727581738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
18, 80000000000000000, Vivienne Allure, 7, https://ik.imagekit.io/blockster/vivienne.jpg, ipfs://QmSLiWBvebFe95niRdnagtu9S4SRUXBb6b6hssFPncC6iG, 30, 25%, 0x60Cf089F08Ea3fd0aE62552C8dd96F3b4c946251, 0x20670301CD973De5129700D5f5326C26FD8463be, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD18, 1722576156000000, 708.51264, 278.43848216102634, 708.4986258358422, 139.24100922789313, 1370.308307821909, 0x60Cf089F08Ea3fd0aE62552C8dd96F3b4c946251, 522568.6727581737, 522.5686727581738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
19, 80000000000000000, Vivienne Allure, 7, https://ik.imagekit.io/blockster/vivienne.jpg, ipfs://QmSLiWBvebFe95niRdnagtu9S4SRUXBb6b6hssFPncC6iG, 30, 25%, 0x60Cf089F08Ea3fd0aE62552C8dd96F3b4c946251, 0x20670301CD973De5129700D5f5326C26FD8463be, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD19, 1722576156000000, 708.51264, 278.43848216102634, 708.4986258358422, 139.24100922789313, 1370.308307821909, 0x60Cf089F08Ea3fd0aE62552C8dd96F3b4c946251, 522568.6727581737, 522.5686727581738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
20, 80000000000000000, Vivienne Allure, 7, https://ik.imagekit.io/blockster/vivienne.jpg, ipfs://QmSLiWBvebFe95niRdnagtu9S4SRUXBb6b6hssFPncC6iG, 30, 25%, xxx, xxx, xxx, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD20, 1722576156000000, 708.51264, 278.43848216102634, 708.4986258358422, 139.24100922789313, 1370.308307821909, 0x60Cf089F08Ea3fd0aE62552C8dd96F3b4c946251, 522568.6727581737, 522.5686727581738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
21, 80000000000000000, Luna Mirage, 4, https://ik.imagekit.io/blockster/luna.jpg, ipfs://QmWkUFXU7asLpNXwY93Kt2LTLqWLtydhMEea4sqxkR3QNz, 60, 12.5%, 0xFacF00FFE1833C744a39A23A7107DCDFF3E5ff44, 0x5ccfF6105479356a458157f1228Ea40fE10e2D54, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD21, 1722576273000000, 1417.02528, 556.8669643220527, 1416.9972516716844, 278.47701767399246, 2740.6116148620245, 0x999D37F810F6b4F9cc32CeDa2014D46DC6518Af8, 1045137.3455163474, 1045.1373455163475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22, 80000000000000000, Luna Mirage, 4, https://ik.imagekit.io/blockster/luna.jpg, ipfs://QmWkUFXU7asLpNXwY93Kt2LTLqWLtydhMEea4sqxkR3QNz, 60, 12.5%, 0xFacF00FFE1833C744a39A23A7107DCDFF3E5ff44, 0x5ccfF6105479356a458157f1228Ea40fE10e2D54, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD22, 1722576273000000, 1417.02528, 556.8669643220527, 1416.9972516716844, 278.47701767399246, 2740.6116148620245, 0x999D37F810F6b4F9cc32CeDa2014D46DC6518Af8, 1045137.3455163474, 1045.1373455163475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
23, 80000000000000000, Luna Mirage, 4, https://ik.imagekit.io/blockster/luna.jpg, ipfs://QmWkUFXU7asLpNXwY93Kt2LTLqWLtydhMEea4sqxkR3QNz, 60, 12.5%, 0xFacF00FFE1833C744a39A23A7107DCDFF3E5ff44, 0x5ccfF6105479356a458157f1228Ea40fE10e2D54, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD23, 1722576273000000, 1417.02528, 556.8669643220527, 1416.9972516716844, 278.47701767399246, 2740.6116148620245, 0x999D37F810F6b4F9cc32CeDa2014D46DC6518Af8, 1045137.3455163474, 1045.1373455163475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
24, 80000000000000000, Luna Mirage, 4, https://ik.imagekit.io/blockster/luna.jpg, ipfs://QmWkUFXU7asLpNXwY93Kt2LTLqWLtydhMEea4sqxkR3QNz, 60, 12.5%, 0xFacF00FFE1833C744a39A23A7107DCDFF3E5ff44, 0x5ccfF6105479356a458157f1228Ea40fE10e2D54, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD24, 1722576273000000, 1417.02528, 556.8669643220527, 1416.9972516716844, 278.47701767399246, 2740.6116148620245, 0x999D37F810F6b4F9cc32CeDa2014D46DC6518Af8, 1045137.3455163474, 1045.1373455163475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
25, 80000000000000000, Luna Mirage, 4, https://ik.imagekit.io/blockster/luna.jpg, ipfs://QmWkUFXU7asLpNXwY93Kt2LTLqWLtydhMEea4sqxkR3QNz, 60, 12.5%, 0xFacF00FFE1833C744a39A23A7107DCDFF3E5ff44, 0x5ccfF6105479356a458157f1228Ea40fE10e2D54, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD25, 1722576273000000, 1417.02528, 556.8669643220527, 1416.9972516716844, 278.47701767399246, 2740.6116148620245, 0x999D37F810F6b4F9cc32CeDa2014D46DC6518Af8, 1045137.3455163474, 1045.1373455163475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
26, 80000000000000000, Luna Mirage, 4, https://ik.imagekit.io/blockster/luna.jpg, ipfs://QmWkUFXU7asLpNXwY93Kt2LTLqWLtydhMEea4sqxkR3QNz, 60, 12.5%, 0xFacF00FFE1833C744a39A23A7107DCDFF3E5ff44, 0x5ccfF6105479356a458157f1228Ea40fE10e2D54, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD26, 1722576273000000, 1417.02528, 556.8669643220527, 1416.9972516716844, 278.47701767399246, 2740.6116148620245, 0x999D37F810F6b4F9cc32CeDa2014D46DC6518Af8, 1045137.3455163474, 1045.1373455163475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
27, 80000000000000000, Luna Mirage, 4, https://ik.imagekit.io/blockster/luna.jpg, ipfs://QmWkUFXU7asLpNXwY93Kt2LTLqWLtydhMEea4sqxkR3QNz, 60, 12.5%, 0xFacF00FFE1833C744a39A23A7107DCDFF3E5ff44, 0x5ccfF6105479356a458157f1228Ea40fE10e2D54, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD27, 1722576273000000, 1417.02528, 556.8669643220527, 1416.9972516716844, 278.47701767399246, 2740.6116148620245, 0x999D37F810F6b4F9cc32CeDa2014D46DC6518Af8, 1045137.3455163474, 1045.1373455163475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
28, 80000000000000000, Luna Mirage, 4, https://ik.imagekit.io/blockster/luna.jpg, ipfs://QmWkUFXU7asLpNXwY93Kt2LTLqWLtydhMEea4sqxkR3QNz, 60, 12.5%, 0xFacF00FFE1833C744a39A23A7107DCDFF3E5ff44, 0x5ccfF6105479356a458157f1228Ea40fE10e2D54, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD28, 1722576273000000, 1417.02528, 556.8669643220527, 1416.9972516716844, 278.47701767399246, 2740.6116148620245, 0x999D37F810F6b4F9cc32CeDa2014D46DC6518Af8, 1045137.3455163474, 1045.1373455163475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
29, 80000000000000000, Luna Mirage, 4, https://ik.imagekit.io/blockster/luna.jpg, ipfs://QmWkUFXU7asLpNXwY93Kt2LTLqWLtydhMEea4sqxkR3QNz, 60, 12.5%, 0xFacF00FFE1833C744a39A23A7107DCDFF3E5ff44, 0x5ccfF6105479356a458157f1228Ea40fE10e2D54, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD29, 1722576273000000, 1417.02528, 556.8669643220527, 1416.9972516716844, 278.47701767399246, 2740.6116148620245, 0x999D37F810F6b4F9cc32CeDa2014D46DC6518Af8, 1045137.3455163474, 1045.1373455163475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
30, 80000000000000000, Luna Mirage, 4, https://ik.imagekit.io/blockster/luna.jpg, ipfs://QmWkUFXU7asLpNXwY93Kt2LTLqWLtydhMEea4sqxkR3QNz, 60, 12.5%, 0xFacF00FFE1833C744a39A23A7107DCDFF3E5ff44, 0x5ccfF6105479356a458157f1228Ea40fE10e2D54, 0x315443Bf8fBA3d9A38b11300E921a97b991d8C24, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD30, 1722576273000000, 1417.02528, 556.8669643220527, 1416.9972516716844, 278.47701767399246, 2740.6116148620245, 0x999D37F810F6b4F9cc32CeDa2014D46DC6518Af8, 1045137.3455163474, 1045.1373455163475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
31, 80000000000000000, Vivienne Allure, 7, https://ik.imagekit.io/blockster/vivienne.jpg, ipfs://QmSLiWBvebFe95niRdnagtu9S4SRUXBb6b6hssFPncC6iG, 30, 25%, 0xBfeb1833c099a16f6D40A0148690D4F206f1A3b6, 0x1B2478C954237ff3E82a8CAe60Af90A375BABF83, 0xAe47e418A03b954C2294E78b9c136687b5761ECc, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD31, 1722576386000000, 708.51264, 278.43848216102634, 708.4986258358422, 139.24100922789313, 1370.308307821909, 0xBfeb1833c099a16f6D40A0148690D4F206f1A3b6, 522568.6727581737, 522.5686727581738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
32, 80000000000000000, Vivienne Allure, 7, https://ik.imagekit.io/blockster/vivienne.jpg, ipfs://QmSLiWBvebFe95niRdnagtu9S4SRUXBb6b6hssFPncC6iG, 30, 25%, 0xBfeb1833c099a16f6D40A0148690D4F206f1A3b6, 0x1B2478C954237ff3E82a8CAe60Af90A375BABF83, 0xAe47e418A03b954C2294E78b9c136687b5761ECc, 16000000000000000, 4000000000000000, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD, 0x7176d2edd83aD037bd94b7eE717bd9F661F560DD32, 1722576386000000, 708.51264, 278.43848216102634, 708.4986258358422, 139.24100922789313, 1370.308307821909, 0xBfeb1833c099a16f6D40A0148690D4F206f1A3b6, 522568.6727581737, 522.5686727581738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
